Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item	Price / International,Compare At Price / International,Status
frihend-green,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/FRIHEND%20GREEN=400/1%20(5).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
ganga,Ganga,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
ganga,,,,,,,,,1,,,,,GANGA,,,100,continue,manual,1130,1730,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GANGA=330/1%20(1).JPG,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GANGA=330/1%20(1).JPG,,,,,
ganga,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GANGA=330/1%20(2).jpg,,,,,,,,,,,,,,,,,,,,,,,,
glory,Glory,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
glory,,,,,,,,,1,,,,,GLORY,,,100,continue,manual,1350,1950,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GLORY=550/1%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GLORY=550/1%20(1).jpeg,,,,,
glory,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GLORY=550/1%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
glory,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GLORY=550/1%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
glory,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GLORY=550/1%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
glory,,,,,,,,,2,,,,,GLORY,,,100,continue,manual,1350,1950,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GLORY=550/2%20(1).jpg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GLORY=550/2%20(1).jpg,,,,,
glory,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GLORY=550/2%20(2).jpg,,,,,,,,,,,,,,,,,,,,,,,,
glory,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GLORY=550/2%20(3).jpg,,,,,,,,,,,,,,,,,,,,,,,,
glory,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GLORY=550/2%20(4).jpg,,,,,,,,,,,,,,,,,,,,,,,,
godda,Godda,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
godda,,,,,,,,,1,,,,,GODDA,,,100,continue,manual,1300,1900,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GODDA=500/1%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GODDA=500/1%20(1).jpeg,,,,,
godda,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GODDA=500/1%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
godda,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GODDA=500/1%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
godda,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GODDA=500/1%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
golden,Golden,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
golden,,,,,,,,,1,,,,,GOLDEN,,,100,continue,manual,1300,1900,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOLDEN=500/1%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOLDEN=500/1%20(1).jpeg,,,,,
golden,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOLDEN=500/1%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
golden,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOLDEN=500/1%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
golden,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOLDEN=500/1%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
golden,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOLDEN=500/1%20(5).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
golden,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOLDEN=500/1%20(6).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
golden,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOLDEN=500/1%20(7).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
golden,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOLDEN=500/1%20(8).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
golden,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOLDEN=500/1%20(9).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
gopi-pink,Gopi Pink,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
gopi-pink,,,,,,,,,1,,,,,GOPIPINK,,,100,continue,manual,1310,1910,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOPI%20PINK=510/1%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOPI%20PINK=510/1%20(1).jpeg,,,,,
gopi-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOPI%20PINK=510/1%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
gopi-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOPI%20PINK=510/1%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
gopi-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOPI%20PINK=510/1%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
gopi-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOPI%20PINK=510/1%20(5).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
gopi-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOPI%20PINK=510/1%20(7).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
gopi-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOPI%20PINK=510/1%20(8).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
gopi-pink,,,,,,,,,2,,,,,GOPIPINK,,,100,continue,manual,1310,1910,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOPI%20PINK=510/2%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOPI%20PINK=510/2%20(1).jpeg,,,,,
gopi-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOPI%20PINK=510/2%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
gopi-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOPI%20PINK=510/2%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
gopi-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOPI%20PINK=510/2%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
gopi-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GOPI%20PINK=510/2%20(5).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-keri,Green Keri,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
green-keri,,,,,,,,,1,,,,,GREENKERI,,,100,continue,manual,1230,1830,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KERI=430/1%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KERI=430/1%20(1).jpeg,,,,,
green-keri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KERI=430/1%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-keri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KERI=430/1%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-keri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KERI=430/1%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-keri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KERI=430/1%20(5).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-kukdo,Green Kukdo,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
green-kukdo,,,,,,,,,1,,,,,GREENKUKDO,,,100,continue,manual,1200,1800,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/1%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/1%20(1).jpeg,,,,,
green-kukdo,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/1%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-kukdo,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/1%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-kukdo,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/1%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-kukdo,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/1%20(5).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-kukdo,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/1%20(6).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-kukdo,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/1%20(7).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-kukdo,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/1%20(8).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-kukdo,,,,,,,,,2,,,,,GREENKUKDO,,,100,continue,manual,1200,1800,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/2%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/2%20(1).jpeg,,,,,
green-kukdo,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/2%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-kukdo,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/2%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-kukdo,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/2%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-kukdo,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/2%20(5).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-kukdo,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/2%20(6).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-kukdo,,,,,,,,,3,,,,,GREENKUKDO,,,100,continue,manual,1200,1800,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/3%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/3%20(1).jpeg,,,,,
green-kukdo,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/3%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-kukdo,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/3%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-kukdo,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/3%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-kukdo,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/3%20(5).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-kukdo,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20KUKDO=400/3%20(6).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-mor,Green Mor,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
green-mor,,,,,,,,,1,,,,,GREENMOR,,,100,continue,manual,1200,1800,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20MOR=400/1%20(1).JPG,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20MOR=400/1%20(1).JPG,,,,,
green-mor,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20MOR=400/1%20(2).JPG,,,,,,,,,,,,,,,,,,,,,,,,
green-mor,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20MOR=400/1%20(3).JPG,,,,,,,,,,,,,,,,,,,,,,,,
green-mor,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20MOR=400/1%20(4).JPG,,,,,,,,,,,,,,,,,,,,,,,,
green-mor,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20MOR=400/1%20(5).jpg,,,,,,,,,,,,,,,,,,,,,,,,
green-patta,Green Patta,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
green-patta,,,,,,,,,1,,,,,GREENPATTA,,,100,continue,manual,1200,1800,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20PATTA=400/1%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20PATTA=400/1%20(1).jpeg,,,,,
green-patta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20PATTA=400/1%20(10).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-patta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20PATTA=400/1%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-patta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20PATTA=400/1%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-patta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20PATTA=400/1%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-patta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20PATTA=400/1%20(5).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-patta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20PATTA=400/1%20(6).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-patta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20PATTA=400/1%20(7).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-patta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20PATTA=400/1%20(8).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
green-patta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREEN%20PATTA=400/1%20(9).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
greeny,Greeny,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
greeny,,,,,,,,,1,,,,,GREENY,,,100,continue,manual,1300,1900,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREENY=500/1%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREENY=500/1%20(1).jpeg,,,,,
greeny,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREENY=500/1%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
greeny,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREENY=500/1%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
greeny,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREENY=500/1%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
greeny,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREENY=500/1%20(5).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butta,Grey Butta,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
grey-butta,,,,,,,,,1,,,,,GREYBUTTA,,,100,continue,manual,1200,1800,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/1%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/1%20(1).jpeg,,,,,
grey-butta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/1%20(10).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/1%20(11).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/1%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/1%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/1%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/1%20(5).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/1%20(6).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/1%20(7).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/1%20(8).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/1%20(9).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butta,,,,,,,,,2,,,,,GREYBUTTA,,,100,continue,manual,1200,1800,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/2%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/2%20(1).jpeg,,,,,
grey-butta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/2%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butta,,,,,,,,,3,,,,,GREYBUTTA,,,100,continue,manual,1200,1800,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/3%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/3%20(1).jpeg,,,,,
grey-butta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/3%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/3%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/3%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butta,,,,,,,,,4,,,,,GREYBUTTA,,,100,continue,manual,1200,1800,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/4%20(1).jpg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/4%20(1).jpg,,,,,
grey-butta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/4%20(1).webp,,,,,,,,,,,,,,,,,,,,,,,,
grey-butta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/4%20(2).webp,,,,,,,,,,,,,,,,,,,,,,,,
grey-butta,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTA=400/4%20(3).webp,,,,,,,,,,,,,,,,,,,,,,,,
grey-butti,Grey Butti,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
grey-butti,,,,,,,,,1,,,,,GREYBUTTI,,,100,continue,manual,1200,1800,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTI=400/1%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTI=400/1%20(1).jpeg,,,,,
