ID,Handle,Command,Title,Body HTML,Vendor,Type,Tags,Tags Command,Created At,Updated At,Status,Published,Published At,Published Scope,Template Suffix,Gift Card,URL,Row #,Top Row,Variant Inventory Item ID,Variant ID,Variant Command,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Position,Variant SKU,Variant Barcode,Variant Image,Variant Weight,Variant Weight Unit,Variant Price,Variant Compare At Price,Variant Taxable,Variant Tax Code,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Variant Inventory Qty,Variant Inventory Adjust
8528506683739,puma-rs-x-rick-and-morty,MERGE,Puma RS-X Rick and morty,,My Store,,,REPLACE,2023-08-09 16:32:27 +0200,2023-08-09 16:32:31 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/puma-rs-x-rick-and-morty,1,TRUE,49105579802971,47007123997019,MERGE,Grootte,40 || 1,,,,,1,38678101,,,0,kg,175.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528506782043,crocs-pollex-black,MERGE,crocs pollex black,,My Store,,,REPLACE,2023-08-09 16:32:32 +0200,2023-08-09 16:32:40 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/crocs-pollex-black,2,TRUE,49105579835739,47007124029787,MERGE,Grootte,45-46 || 1,,,,,1,207393001,,,0,kg,185.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528506782043,crocs-pollex-black,MERGE,crocs pollex black,,My Store,,,REPLACE,2023-08-09 16:32:32 +0200,2023-08-09 16:32:40 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/crocs-pollex-black,3,,49105579868507,47007124062555,MERGE,Grootte,43-44 || 1,,,,,2,207393001,,,0,kg,195.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528506782043,crocs-pollex-black,MERGE,crocs pollex black,,My Store,,,REPLACE,2023-08-09 16:32:32 +0200,2023-08-09 16:32:40 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/crocs-pollex-black,4,,49105579901275,47007124095323,MERGE,Grootte,38-39 || 1,,,,,3,207393001,,,0,kg,225.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528506880347,jordan-4-retro-2012,MERGE,Jordan 4 Retro  (2012),,My Store,,,REPLACE,2023-08-09 16:32:39 +0200,2023-08-09 16:32:46 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-retro-2012,5,TRUE,49105580884315,47007125078363,MERGE,Grootte,44 || 1,,,,,1,308497008,,,0,kg,385.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528506945883,jordan-4-alternate-89,MERGE,jordan 4 alternate 89,,My Store,,,REPLACE,2023-08-09 16:32:45 +0200,2023-08-09 16:32:50 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-alternate-89,6,TRUE,49105581080923,47007125274971,MERGE,Grootte,45.5 || 1,,,,,1,308497106,,,0,kg,645.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528507076955,jordan-4-motorsport,MERGE,Jordan 4 motorsport,,My Store,,,REPLACE,2023-08-09 16:32:50 +0200,2023-08-09 16:32:56 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-motorsport,7,TRUE,49105581343067,47007125602651,MERGE,Grootte,44 || 1,,,,,1,308497117,,,0,kg,745.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528507142491,dunk-sb-high-familia-blue,MERGE,Dunk sb high familia blue,,My Store,,,REPLACE,2023-08-09 16:32:56 +0200,2023-08-09 16:33:02 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/dunk-sb-high-familia-blue,8,TRUE,49105582817627,47007127011675,MERGE,Grootte,45 || 1,,,,,1,313171471,,,0,kg,595.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528507175259,air-force-1-volt-2007,MERGE,air force 1 volt 2007,,My Store,,,REPLACE,2023-08-09 16:33:02 +0200,2023-08-09 16:33:05 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-force-1-volt-2007,9,TRUE,49105582850395,47007127044443,MERGE,Grootte,45.5 || 1,,,,,1,315180002,,,0,kg,295.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528507240795,nike-dunk-high-destroyer,MERGE,nike dunk high destroyer,,My Store,,,REPLACE,2023-08-09 16:33:07 +0200,2023-08-09 16:33:10 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/nike-dunk-high-destroyer,10,TRUE,49105582948699,47007127142747,MERGE,Grootte,38.5 || 1,,,,,1,318655061,,,0,kg,345.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528507339099,jordan-11-jubilee-gs,MERGE,Jordan 11 jubilee gs,,My Store,,,REPLACE,2023-08-09 16:33:11 +0200,2023-08-09 16:33:16 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-11-jubilee-gs,11,TRUE,49105583178075,47007127372123,MERGE,Grootte,36 || 1,,,,,1,378038011,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528507437403,jordan-11-cherry-gs,MERGE,jordan 11 Cherry gs,,My Store,,,REPLACE,2023-08-09 16:33:16 +0200,2023-08-09 16:33:22 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-11-cherry-gs,12,TRUE,49105583210843,47007127404891,MERGE,Grootte,37.5 gs || 1,,,,,1,378038116,,,0,kg,275.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528507437403,jordan-11-cherry-gs,MERGE,jordan 11 Cherry gs,,My Store,,,REPLACE,2023-08-09 16:33:16 +0200,2023-08-09 16:33:22 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-11-cherry-gs,13,,49105583243611,47007127437659,MERGE,Grootte,38 gs || 1,,,,,2,378038116,,,0,kg,275.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528507470171,jordan-11-retro-cool-grey-2021-ps,MERGE,Jordan 11 Retro Cool Grey (2021) PS,,My Store,,,REPLACE,2023-08-09 16:33:23 +0200,2023-08-09 16:33:31 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-11-retro-cool-grey-2021-ps,14,TRUE,49105583276379,47007127470427,MERGE,Grootte,35 ps || 1,,,,,1,378039005,,,0,kg,175.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528507535707,air-max-light-le-endurance-volt-blk,MERGE,Air max light le endurance Volt/blk,,My Store,,,REPLACE,2023-08-09 16:33:28 +0200,2023-08-09 16:33:31 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-max-light-le-endurance-volt-blk,15,TRUE,49105583341915,47007127535963,MERGE,Grootte,43 || 1,,,,,1,396880701,,,0,kg,385.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528507568475,jordan-4-black-cat,MERGE,Jordan 4 Black cat,,My Store,,,REPLACE,2023-08-09 16:33:33 +0200,2023-08-09 16:33:39 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-black-cat,16,TRUE,49105583374683,47007127568731,MERGE,Grootte,39 || 1,,,,,1,408452010,,,0,kg,1050.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528507732315,jordan-4-gs,MERGE,jordan 4  gs,,My Store,,,REPLACE,2023-08-09 16:33:39 +0200,2023-08-09 16:33:46 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-gs,17,TRUE,49105585144155,47007129338203,MERGE,Grootte,35.5 gs || 1,,,,,1,408452017,,,0,kg,325.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528507732315,jordan-4-gs,MERGE,jordan 4  gs,,My Store,,,REPLACE,2023-08-09 16:33:39 +0200,2023-08-09 16:33:46 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-gs,18,,49105585176923,47007129370971,MERGE,Grootte,36 gs || 1,,,,,2,408452017,,,0,kg,325.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528507732315,jordan-4-gs,MERGE,jordan 4  gs,,My Store,,,REPLACE,2023-08-09 16:33:39 +0200,2023-08-09 16:33:46 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-gs,19,,49105585209691,47007129403739,MERGE,Grootte,39 gs || 1,,,,,3,408452017,,,0,kg,325.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528507732315,jordan-4-gs,MERGE,jordan 4  gs,,My Store,,,REPLACE,2023-08-09 16:33:39 +0200,2023-08-09 16:33:46 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-gs,20,,49105585242459,47007129436507,MERGE,Grootte,39 gs || 2,,,,,4,408452017,,,0,kg,325.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528507994459,jordan-4-infared-gs,MERGE,jordan 4 infared gs,,My Store,,,REPLACE,2023-08-09 16:33:47 +0200,2023-08-09 16:33:52 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-infared-gs,21,TRUE,49105587437915,47007131631963,MERGE,Grootte,36 || 1,,,,,1,408452061,,,0,kg,325.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528508191067,used-jordan-4-military-black-gs,MERGE,USED Jordan 4 Military Black gs,,My Store,,,REPLACE,2023-08-09 16:33:52 +0200,2023-08-09 16:33:57 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/used-jordan-4-military-black-gs,22,TRUE,49105589567835,47007133761883,MERGE,Grootte,38.5 gs || 1,,,,,1,408452111,,,0,kg,385.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528508354907,jordan-4-midnight-navy-gs,MERGE,Jordan 4 midnight navy gs,,My Store,,,REPLACE,2023-08-09 16:33:58 +0200,2023-08-09 16:34:09 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-midnight-navy-gs,23,TRUE,49105592648027,47007136842075,MERGE,Grootte,37.5 || 1,,,,,1,408452140,,,0,kg,435.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528508354907,jordan-4-midnight-navy-gs,MERGE,Jordan 4 midnight navy gs,,My Store,,,REPLACE,2023-08-09 16:33:58 +0200,2023-08-09 16:34:09 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-midnight-navy-gs,24,,49105592680795,47007136874843,MERGE,Grootte,37.5 || 2,,,,,2,408452140,,,0,kg,435.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528508354907,jordan-4-midnight-navy-gs,MERGE,Jordan 4 midnight navy gs,,My Store,,,REPLACE,2023-08-09 16:33:58 +0200,2023-08-09 16:34:09 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-midnight-navy-gs,25,,49105592713563,47007136907611,MERGE,Grootte,37.5 || 3,,,,,3,408452140,,,0,kg,435.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528508354907,jordan-4-midnight-navy-gs,MERGE,Jordan 4 midnight navy gs,,My Store,,,REPLACE,2023-08-09 16:33:58 +0200,2023-08-09 16:34:09 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-midnight-navy-gs,26,,49105592746331,47007136940379,MERGE,Grootte,37.5 || 4,,,,,4,408452140,,,0,kg,435.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528508354907,jordan-4-midnight-navy-gs,MERGE,Jordan 4 midnight navy gs,,My Store,,,REPLACE,2023-08-09 16:33:58 +0200,2023-08-09 16:34:09 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-midnight-navy-gs,27,,49105592779099,47007136973147,MERGE,Grootte,38.5 gs || 1,,,,,5,408452140,,,0,kg,435.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528508354907,jordan-4-midnight-navy-gs,MERGE,Jordan 4 midnight navy gs,,My Store,,,REPLACE,2023-08-09 16:33:58 +0200,2023-08-09 16:34:09 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-midnight-navy-gs,28,,49105592811867,47007137005915,MERGE,Grootte,38.5 gs || 2,,,,,6,408452140,,,0,kg,435.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528508354907,jordan-4-midnight-navy-gs,MERGE,Jordan 4 midnight navy gs,,My Store,,,REPLACE,2023-08-09 16:33:58 +0200,2023-08-09 16:34:09 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-midnight-navy-gs,29,,49105592844635,47007137038683,MERGE,Grootte,41 || 1,,,,,7,408452140,,,0,kg,465.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528508354907,jordan-4-midnight-navy-gs,MERGE,Jordan 4 midnight navy gs,,My Store,,,REPLACE,2023-08-09 16:33:58 +0200,2023-08-09 16:34:09 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-midnight-navy-gs,30,,49105592877403,47007137071451,MERGE,Grootte,44 || 1,,,,,8,408452140,,,0,kg,465.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528508354907,jordan-4-midnight-navy-gs,MERGE,Jordan 4 midnight navy gs,,My Store,,,REPLACE,2023-08-09 16:33:58 +0200,2023-08-09 16:34:09 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-midnight-navy-gs,31,,49105592910171,47007137104219,MERGE,Grootte,42.5 || 1,,,,,9,408452140,,,0,kg,465.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528508682587,used-jordan-4-toro-bravo,MERGE,USED jordan 4 toro bravo,,My Store,,,REPLACE,2023-08-09 16:34:09 +0200,2023-08-09 16:34:15 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/used-jordan-4-toro-bravo,32,TRUE,49105596318043,47007140512091,MERGE,Grootte,38 || 1,,,,,1,408452603,,,0,kg,385.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528508813659,jordan-4-lightning,MERGE,jordan 4 lightning,,My Store,,,REPLACE,2023-08-09 16:34:15 +0200,2023-08-09 16:34:21 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-lightning,33,TRUE,49105596612955,47007140807003,MERGE,Grootte,36.5 gs || 1,,,,,1,408452700,,,0,kg,325.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528508911963,air-max-1-light-vntg,MERGE,air max 1 light vntg,,My Store,,,REPLACE,2023-08-09 16:34:21 +0200,2023-08-09 16:34:25 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-max-1-light-vntg,34,TRUE,49105596711259,47007140905307,MERGE,Grootte,43 || 1,,,,,1,482932100,,,0,kg,265.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528508977499,jordan-12-racer-pink-gs,MERGE,jordan 12 racer pink gs,,My Store,,,REPLACE,2023-08-09 16:34:25 +0200,2023-08-09 16:34:31 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-12-racer-pink-gs,35,TRUE,49105596744027,47007140938075,MERGE,Grootte,35.5 gs || 1,,,,,1,510815601,,,0,kg,195.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509075803,jordan-1-low-light-smoke-grey,MERGE,jordan 1 low light smoke grey,,My Store,,,REPLACE,2023-08-09 16:34:30 +0200,2023-08-09 16:34:36 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-low-light-smoke-grey,36,TRUE,49105596842331,47007141036379,MERGE,Grootte,40.5 || 1,,,,,1,553558030,,,0,kg,465.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509141339,used-jordan-1-low-vintage-stealth,MERGE,Used Jordan 1 low vintage stealth,,My Store,,,REPLACE,2023-08-09 16:34:35 +0200,2023-08-09 16:34:41 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/used-jordan-1-low-vintage-stealth,37,TRUE,49105596907867,47007141101915,MERGE,Grootte,42 || 1,,,,,1,553558053,,,0,kg,165.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509239643,jordan-1-low-shatter-backboard,MERGE,jordan 1 low shatter backboard,,My Store,,,REPLACE,2023-08-09 16:34:42 +0200,2023-08-09 16:34:47 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-low-shatter-backboard,38,TRUE,49105599529307,47007143723355,MERGE,Grootte,41 || 1,,,,,1,553558128,,,0,kg,285.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509337947,jordan-1-low-lucky-green,MERGE,Jordan 1 low lucky green,,My Store,,,REPLACE,2023-08-09 16:34:48 +0200,2023-08-09 16:34:53 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-low-lucky-green,39,TRUE,49105599627611,47007143821659,MERGE,Grootte,47.5 || 1,,,,,1,553558129,,,0,kg,365.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509403483,jordan-1-low-triple-white,MERGE,jordan 1 low triple white,,My Store,,,REPLACE,2023-08-09 16:34:53 +0200,2023-08-09 16:34:59 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-low-triple-white,40,TRUE,49105599693147,47007143887195,MERGE,Grootte,40.5 || 1,,,,,1,553558130,,,0,kg,165.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509501787,jordan-1-low-gym-red,MERGE,jordan 1 low gym red,,My Store,,,REPLACE,2023-08-09 16:34:59 +0200,2023-08-09 16:35:12 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-low-gym-red,41,TRUE,49105599791451,47007143985499,MERGE,Grootte,40.5 || 1,,,,,1,553558163,,,0,kg,205.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509501787,jordan-1-low-gym-red,MERGE,jordan 1 low gym red,,My Store,,,REPLACE,2023-08-09 16:34:59 +0200,2023-08-09 16:35:12 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-low-gym-red,42,,49105599824219,47007144018267,MERGE,Grootte,40.5 || 2,,,,,2,553558163,,,0,kg,205.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509501787,jordan-1-low-gym-red,MERGE,jordan 1 low gym red,,My Store,,,REPLACE,2023-08-09 16:34:59 +0200,2023-08-09 16:35:12 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-low-gym-red,43,,49105599856987,47007144051035,MERGE,Grootte,41 || 1,,,,,3,553558163,,,0,kg,205.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509501787,jordan-1-low-gym-red,MERGE,jordan 1 low gym red,,My Store,,,REPLACE,2023-08-09 16:34:59 +0200,2023-08-09 16:35:12 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-low-gym-red,44,,49105599889755,47007144083803,MERGE,Grootte,42 || 1,,,,,4,553558163,,,0,kg,205.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509600091,jordan-1-low-pollen,MERGE,jordan 1 low pollen,,My Store,,,REPLACE,2023-08-09 16:35:07 +0200,2023-08-09 16:35:12 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-low-pollen,45,TRUE,49105600053595,47007144247643,MERGE,Grootte,41 || 1,,,,,1,553558171,,,0,kg,285.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509698395,jordan-1-low-obsidian-ember-glow,MERGE,jordan 1 low obsidian ember glow,,My Store,,,REPLACE,2023-08-09 16:35:12 +0200,2023-08-09 16:35:16 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-low-obsidian-ember-glow,46,TRUE,49105600119131,47007144313179,MERGE,Grootte,42 || 1,,,,,1,553558481,,,0,kg,295.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509763931,jordan-1-low-bred-toe,MERGE,jordan 1 low bred toe,,My Store,,,REPLACE,2023-08-09 16:35:17 +0200,2023-08-09 16:35:26 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-low-bred-toe,47,TRUE,49105600184667,47007144378715,MERGE,Grootte,42 || 1,,,,,1,553558612,,,0,kg,235.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509763931,jordan-1-low-bred-toe,MERGE,jordan 1 low bred toe,,My Store,,,REPLACE,2023-08-09 16:35:17 +0200,2023-08-09 16:35:26 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-low-bred-toe,48,,49105600217435,47007144411483,MERGE,Grootte,42.5 || 1,,,,,2,553558612,,,0,kg,235.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509763931,jordan-1-low-bred-toe,MERGE,jordan 1 low bred toe,,My Store,,,REPLACE,2023-08-09 16:35:17 +0200,2023-08-09 16:35:26 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-low-bred-toe,49,,49105600250203,47007144444251,MERGE,Grootte,45.5 || 1,,,,,3,553558612,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509763931,jordan-1-low-bred-toe,MERGE,jordan 1 low bred toe,,My Store,,,REPLACE,2023-08-09 16:35:17 +0200,2023-08-09 16:35:26 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-low-bred-toe,50,,49105600282971,47007144477019,MERGE,Grootte,38.5 || 1,,,,,4,553560612,,,0,kg,195.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509927771,jordan-1-low-cherrywood-gs,MERGE,jordan 1 low cherrywood  gs,,My Store,,,REPLACE,2023-08-09 16:35:28 +0200,2023-08-09 16:35:35 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-low-cherrywood-gs,51,TRUE,49105600774491,47007144968539,MERGE,Grootte,37.5 gs || 1,,,,,1,553560615,,,0,kg,195.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509927771,jordan-1-low-cherrywood-gs,MERGE,jordan 1 low cherrywood  gs,,My Store,,,REPLACE,2023-08-09 16:35:28 +0200,2023-08-09 16:35:35 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-low-cherrywood-gs,52,,49105600807259,47007145001307,MERGE,Grootte,38 gs || 1,,,,,2,553560615,,,0,kg,195.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509993307,air-jordan-1-taxi-black-white,MERGE,Air Jordan 1 Taxi Black White,,My Store,,,REPLACE,2023-08-09 16:35:35 +0200,2023-08-09 16:35:41 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-jordan-1-taxi-black-white,53,TRUE,49105600872795,47007145066843,MERGE,Grootte,38.5 || 1,,,,,1,553560701,,,0,kg,225.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528509993307,air-jordan-1-taxi-black-white,MERGE,Air Jordan 1 Taxi Black White,,My Store,,,REPLACE,2023-08-09 16:35:35 +0200,2023-08-09 16:35:41 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-jordan-1-taxi-black-white,54,,49105600905563,47007145099611,MERGE,Grootte,38.5 gs || 1,,,,,2,553560701,,,0,kg,225.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528510026075,jordan-air-1-low-ice-blue-gs,MERGE,Jordan Air 1 Low Ice Blue (GS),,My Store,,,REPLACE,2023-08-09 16:35:42 +0200,2023-08-09 16:35:52 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-air-1-low-ice-blue-gs,55,TRUE,49105600938331,47007145132379,MERGE,Grootte,40 || 1,,,,,1,554723401,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528510026075,jordan-air-1-low-ice-blue-gs,MERGE,Jordan Air 1 Low Ice Blue (GS),,My Store,,,REPLACE,2023-08-09 16:35:42 +0200,2023-08-09 16:35:52 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-air-1-low-ice-blue-gs,56,,49105600971099,47007145165147,MERGE,Grootte,36 gs || 1,,,,,2,554723401,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528510026075,jordan-air-1-low-ice-blue-gs,MERGE,Jordan Air 1 Low Ice Blue (GS),,My Store,,,REPLACE,2023-08-09 16:35:42 +0200,2023-08-09 16:35:52 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-air-1-low-ice-blue-gs,57,,49105601003867,47007145197915,MERGE,Grootte,36.5 gs || 1,,,,,3,554723401,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528510026075,jordan-air-1-low-ice-blue-gs,MERGE,Jordan Air 1 Low Ice Blue (GS),,My Store,,,REPLACE,2023-08-09 16:35:42 +0200,2023-08-09 16:35:52 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-air-1-low-ice-blue-gs,58,,49105601036635,47007145230683,MERGE,Grootte,38.5 gs || 1,,,,,4,554723401,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528510091611,jordan-1-mid-banned,MERGE,jordan 1 mid banned,,My Store,,,REPLACE,2023-08-09 16:35:50 +0200,2023-08-09 16:35:55 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-banned,59,TRUE,49105601102171,47007145296219,MERGE,Grootte,41 || 1,,,,,1,554724074,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528510157147,jordan-1-mid-hyper-royal-tumbled-leather,MERGE,Jordan 1 mid hyper royal tumbled leather,,My Store,,,REPLACE,2023-08-09 16:35:56 +0200,2023-08-09 16:36:01 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-hyper-royal-tumbled-leather,60,TRUE,49105601167707,47007145361755,MERGE,Grootte,40 || 1,,,,,1,554724077,,,0,kg,345.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528510255451,jordan-1-mid-light-smoke-grey-anthracite,MERGE,Jordan 1 Mid Light smoke grey anthracite,,My Store,,,REPLACE,2023-08-09 16:36:02 +0200,2023-08-09 16:36:08 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-light-smoke-grey-anthracite,61,TRUE,49105601397083,47007145591131,MERGE,Grootte,44 || 1,,,,,1,554724078,,,0,kg,315.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528510255451,jordan-1-mid-light-smoke-grey-anthracite,MERGE,Jordan 1 Mid Light smoke grey anthracite,,My Store,,,REPLACE,2023-08-09 16:36:02 +0200,2023-08-09 16:36:08 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-light-smoke-grey-anthracite,62,,49105601429851,47007145623899,MERGE,Grootte,45 || 1,,,,,2,554724078,,,0,kg,315.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528510353755,jordan-1-mid-shadow-red,MERGE,Jordan 1 Mid Shadow Red,,My Store,,,REPLACE,2023-08-09 16:36:08 +0200,2023-08-09 16:36:17 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-shadow-red,63,TRUE,49105601528155,47007145722203,MERGE,Grootte,43 || 1,,,,,1,554724096,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
